,State,Year,FIPS_Code,Civilian_Pop,Civilian_Labor_Force,Labor_Force_Pct,Employed_Total,Employed_Pct,Unemployed_Total,Unemployed_Rate
210,Kentucky,2016,21.0,3459892.0833333335,2015973.5,58.25833333333335,1914499.5,55.31666666666667,101474.0,5.033333333333333
211,Kentucky,2017,21.0,3475932.4166666665,2049482.4166666667,58.96666666666666,1952063.5,56.17499999999999,97418.91666666667,4.766666666666667
212,Kentucky,2018,21.0,3486325.8333333335,2052855.5833333333,58.87499999999998,1966553.8333333333,56.4,86301.75,4.200000000000001
213,Kentucky,2019,21.0,3497218.9166666665,2070043.3333333333,59.18333333333334,1984542.0,56.75,85501.33333333333,4.116666666666668
214,Kentucky,2020,21.0,3507508.5833333335,2019153.4166666667,57.56666666666667,1885159.9166666667,53.74166666666665,133993.5,6.608333333333332
215,Kentucky,2021,21.0,3512884.0,1989741.0,56.6,1883307.0,53.6,106434.0,5.3
216,Los Angeles County,2010,37.0,7640108.583333333,4940415.833333333,64.66666666666667,4319955.25,56.533333333333324,620460.5833333334,12.558333333333332
217,Los Angeles County,2011,37.0,7731277.833333333,4940715.583333333,63.9,4336140.083333333,56.1,604575.5,12.241666666666667
218,Los Angeles County,2012,37.0,7807491.833333333,4905797.166666667,62.833333333333336,4366066.916666667,55.93333333333333,539730.25,11.0
219,Los Angeles County,2013,37.0,7877211.583333333,4956942.916666667,62.91666666666668,4472946.75,56.76666666666666,483996.1666666667,9.783333333333333
220,Los Angeles County,2014,37.0,7938597.25,4982675.5,62.74999999999999,4572208.083333333,57.61666666666667,410467.4166666667,8.258333333333335
221,Los Angeles County,2015,37.0,7995150.583333333,4974240.666666667,62.22499999999999,4641962.0,58.05833333333334,332278.6666666667,6.683333333333334
222,Los Angeles County,2016,37.0,8037960.083333333,5019162.416666667,62.43333333333334,4750957.083333333,59.09166666666666,268205.3333333333,5.341666666666665
223,Los Angeles County,2017,37.0,8062491.333333333,5088556.25,63.10833333333334,4843011.666666667,60.066666666666684,245544.58333333334,4.825
224,Los Angeles County,2018,37.0,8063881.916666667,5093815.25,63.15833333333335,4856773.833333333,60.241666666666674,237041.41666666666,4.650000000000001
225,Los Angeles County,2019,37.0,8047438.25,5123163.416666667,63.65833333333333,4889046.916666667,60.75,234116.5,4.575
226,Los Angeles County,2020,37.0,8015316.083333333,4920699.25,61.39166666666667,4289604.75,53.508333333333326,631094.5,12.949999999999998
227,Los Angeles County,2021,37.0,7995220.0,4877297.0,61.0,4264128.0,53.3,613169.0,12.6
228,Louisiana,2010,22.0,3437870.5833333335,2084849.5833333333,60.65833333333333,1928123.5833333333,56.09166666666667,156726.0,7.516666666666667
229,Louisiana,2011,22.0,3477805.0,2080086.5833333333,59.80833333333334,1925604.4166666667,55.375,154482.16666666666,7.433333333333333
230,Louisiana,2012,22.0,3502626.6666666665,2090238.5833333333,59.683333333333344,1948835.3333333333,55.62500000000001,141403.25,6.766666666666667
231,Louisiana,2013,22.0,3525455.0,2101861.6666666665,59.60833333333333,1967289.1666666667,55.800000000000004,134572.5,6.416666666666668
232,Louisiana,2014,22.0,3546849.0,2141396.6666666665,60.37500000000001,2007559.6666666667,56.6,133837.0,6.25
233,Louisiana,2015,22.0,3568063.1666666665,2150738.5833333335,60.28333333333334,2015528.3333333333,56.48333333333334,135210.25,6.291666666666667
234,Louisiana,2016,22.0,3583946.6666666665,2123908.75,59.26666666666666,1994883.75,55.658333333333324,129025.0,6.066666666666667
235,Louisiana,2017,22.0,3585637.75,2108220.3333333335,58.783333333333324,2000252.4166666667,55.791666666666664,107967.91666666667,5.125
236,Louisiana,2018,22.0,3584334.1666666665,2114842.0833333335,59.00833333333333,2012707.0833333333,56.15833333333334,102135.0,4.824999999999998
237,Louisiana,2019,22.0,3584213.5,2119991.1666666665,59.133333333333326,2021947.5833333333,56.40833333333333,98043.58333333333,4.633333333333334
238,Louisiana,2020,22.0,3580914.75,2076475.5,57.98333333333334,1904292.25,53.18333333333333,172183.25,8.350000000000001
239,Louisiana,2021,22.0,3578075.0,2083974.0,58.2,1925426.0,53.8,158548.0,7.6
240,Maine,2010,23.0,1073082.5833333333,697749.5833333334,65.02499999999999,639057.9166666666,59.55833333333334,58691.666666666664,8.416666666666666
241,Maine,2011,23.0,1079355.75,698901.3333333334,64.75833333333331,644884.8333333334,59.74166666666667,54016.5,7.7250000000000005
242,Maine,2012,23.0,1082404.9166666667,700834.5,64.74166666666666,650424.6666666666,60.07500000000001,50409.833333333336,7.1916666666666655
243,Maine,2013,23.0,1085150.4166666667,704333.0,64.9,657259.25,60.57500000000001,47073.75,6.683333333333334
244,Maine,2014,23.0,1089256.5,698028.5,64.08333333333333,659099.0,60.50833333333333,38929.5,5.558333333333334
245,Maine,2015,23.0,1091323.75,687900.9166666666,63.04166666666668,657691.4166666666,60.25833333333333,30209.5,4.383333333333334
246,Maine,2016,23.0,1094744.25,693937.8333333334,63.39166666666667,667738.3333333334,60.99166666666665,26199.5,3.7750000000000004
247,Maine,2017,23.0,1099814.4166666667,699445.5,63.583333333333336,675879.6666666666,61.44999999999999,23565.833333333332,3.358333333333333
248,Maine,2018,23.0,1105150.3333333333,698278.3333333334,63.18333333333334,676529.5833333334,61.208333333333336,21748.75,3.116666666666667
249,Maine,2019,23.0,1111587.3333333333,696270.75,62.633333333333354,677207.3333333334,60.916666666666664,19063.416666666668,2.7166666666666663
250,Maine,2020,23.0,1117783.0,676452.1666666666,60.50833333333333,639749.1666666666,57.241666666666674,36703.0,5.458333333333333
251,Maine,2021,23.0,1120850.0,671418.0,59.9,636364.0,56.8,35054.0,5.2
252,Maryland,2010,24.0,4488287.583333333,3078517.75,68.6,2837523.3333333335,63.225,240994.41666666666,7.825
253,Maryland,2011,24.0,4553234.833333333,3096908.0833333335,68.00833333333331,2870546.75,63.050000000000004,226361.33333333334,7.316666666666666
254,Maryland,2012,24.0,4601141.416666667,3121324.5833333335,67.83333333333333,2906879.5,63.18333333333333,214445.08333333334,6.866666666666666
255,Maryland,2013,24.0,4639291.75,3129499.5833333335,67.45833333333333,2925343.25,63.05833333333333,204156.33333333334,6.516666666666667
256,Maryland,2014,24.0,4670633.833333333,3124848.0833333335,66.89999999999999,2945698.75,63.07500000000001,179149.33333333334,5.733333333333334
257,Maryland,2015,24.0,4697560.833333333,3140166.0,66.83333333333333,2983590.6666666665,63.50000000000001,156575.33333333334,4.991666666666666
258,Maryland,2016,24.0,4715122.416666667,3156152.6666666665,66.92500000000001,3020666.1666666665,64.05,135486.5,4.291666666666667
259,Maryland,2017,24.0,4736256.916666667,3202683.4166666665,67.625,3071959.8333333335,64.84166666666665,130723.58333333333,4.083333333333334
260,Maryland,2018,24.0,4752321.083333333,3215144.75,67.64166666666667,3092254.5833333335,65.06666666666668,122890.16666666667,3.833333333333334
261,Maryland,2019,24.0,4766221.416666667,3269612.5833333335,68.60833333333333,3155973.0,66.20833333333333,113639.58333333333,3.4833333333333325
262,Maryland,2020,24.0,4773395.583333333,3171575.5833333335,66.43333333333335,2957347.9166666665,61.974999999999994,214227.66666666666,6.808333333333334
263,Maryland,2021,24.0,4773686.0,3104901.0,65.0,2907611.0,60.9,197290.0,6.4
264,Massachusetts,2010,25.0,5252271.916666667,3478585.25,66.23333333333335,3198448.0,60.88333333333333,280137.25,8.058333333333334
265,Massachusetts,2011,25.0,5295565.166666667,3484169.9166666665,65.8,3232509.3333333335,61.050000000000004,251660.58333333334,7.2250000000000005
266,Massachusetts,2012,25.0,5351700.0,3506989.75,65.52499999999999,3271573.8333333335,61.14166666666667,235415.91666666666,6.700000000000002
267,Massachusetts,2013,25.0,5407695.833333333,3517511.0,65.04999999999998,3284165.0833333335,60.741666666666674,233345.91666666666,6.641666666666668
268,Massachusetts,2014,25.0,5461991.416666667,3568913.25,65.35000000000001,3364106.75,61.6,204806.5,5.741666666666667
269,Massachusetts,2015,25.0,5504918.833333333,3590195.75,65.21666666666665,3418325.0833333335,62.1,171870.66666666666,4.791666666666667
270,Massachusetts,2016,25.0,5543886.666666667,3618191.9166666665,65.24999999999999,3472462.4166666665,62.63333333333333,145729.5,4.041666666666666
271,Massachusetts,2017,25.0,5584359.5,3681850.0,65.92500000000001,3541403.75,63.40833333333333,140446.25,3.8000000000000003
272,Massachusetts,2018,25.0,5614646.416666667,3762942.5833333335,67.03333333333335,3632999.5833333335,64.7,129943.0,3.4499999999999993
273,Massachusetts,2019,25.0,5636431.333333333,3782118.5,67.10000000000001,3667922.4166666665,65.09166666666668,114196.08333333333,3.025
274,Massachusetts,2020,25.0,5647657.75,3661518.6666666665,64.83333333333333,3334607.9166666665,59.041666666666664,326910.75,9.008333333333335
275,Massachusetts,2021,25.0,5646187.0,3756697.0,66.5,3461923.0,61.3,294774.0,7.8
276,Michigan,2010,26.0,7739420.833333333,4754752.083333333,61.43333333333333,4174466.25,53.94166666666666,580285.8333333334,12.191666666666668
277,Michigan,2011,26.0,7755121.916666667,4668640.416666667,60.19999999999999,4201492.833333333,54.18333333333334,467147.5833333333,10.008333333333333
278,Michigan,2012,26.0,7791752.166666667,4686361.75,60.13333333333333,4262696.666666667,54.708333333333336,423665.0833333333,9.058333333333334
279,Michigan,2013,26.0,7826580.583333333,4737929.25,60.53333333333333,4324877.75,55.258333333333326,413051.5,8.725
280,Michigan,2014,26.0,7859937.5,4758935.583333333,60.541666666666664,4415420.083333333,56.16666666666668,343515.5,7.233333333333334
281,Michigan,2015,26.0,7884086.833333333,4760773.666666667,60.366666666666674,4502705.416666667,57.10833333333334,258068.25,5.425000000000001
282,Michigan,2016,26.0,7917715.166666667,4849105.083333333,61.24999999999999,4606582.333333333,58.183333333333316,242522.75,5.008333333333334
283,Michigan,2017,26.0,7953054.5,4886894.333333333,61.44166666666666,4662832.833333333,58.625,224061.5,4.583333333333335
284,Michigan,2018,26.0,7976843.666666667,4917555.166666667,61.65,4712486.083333333,59.08333333333334,205069.08333333334,4.158333333333334
285,Michigan,2019,26.0,7990659.333333333,4949300.0,61.94166666666666,4747971.0,59.408333333333324,201329.0,4.066666666666666
286,Michigan,2020,26.0,7995289.166666667,4839366.416666667,60.52500000000001,4360722.666666667,54.53333333333333,478643.75,9.983333333333333
287,Michigan,2021,26.0,7995094.0,4736277.0,59.2,4465486.0,55.9,270791.0,5.7
288,Minnesota,2010,27.0,4115655.1666666665,2940580.3333333335,71.45,2723277.5,66.15833333333335,217302.83333333334,7.391666666666666
289,Minnesota,2011,27.0,4150149.9166666665,2952236.8333333335,71.11666666666666,2759782.75,66.49166666666667,192454.08333333334,6.525000000000001
290,Minnesota,2012,27.0,4184425.6666666665,2950439.25,70.50833333333334,2783839.9166666665,66.51666666666667,166599.33333333334,5.650000000000001
291,Minnesota,2013,27.0,4218760.0,2961662.0833333335,70.2,2812495.4166666665,66.66666666666667,149166.66666666666,5.041666666666666
292,Minnesota,2014,27.0,4252304.916666667,2979740.8333333335,70.07500000000002,2852632.0,67.1,127108.83333333333,4.266666666666667
293,Minnesota,2015,27.0,4282725.583333333,3005811.3333333335,70.18333333333335,2892147.4166666665,67.525,113663.91666666667,3.7916666666666665
294,Minnesota,2016,27.0,4318608.25,3023731.25,70.02499999999999,2906932.8333333335,67.30833333333335,116798.41666666667,3.8749999999999996
295,Minnesota,2017,27.0,4356933.25,3050457.0833333335,70.00833333333334,2945448.6666666665,67.60000000000001,105008.41666666667,3.441666666666667
296,Minnesota,2018,27.0,4392016.166666667,3059180.75,69.65833333333335,2966376.5,67.54166666666667,92804.25,3.025
297,Minnesota,2019,27.0,4424057.5,3093020.5833333335,69.91666666666667,2995726.8333333335,67.71666666666665,97293.75,3.133333333333334
298,Minnesota,2020,27.0,4448525.916666667,3094852.3333333335,69.575,2903291.25,65.26666666666667,191561.08333333334,6.183333333333334
299,Minnesota,2021,27.0,4458943.0,3026226.0,67.9,2889955.0,64.8,136271.0,4.5
300,Mississippi,2010,28.0,2228132.1666666665,1308750.0833333333,58.741666666666674,1176978.1666666667,52.83333333333334,131771.91666666666,10.083333333333334
301,Mississippi,2011,28.0,2245128.0833333335,1346145.6666666667,59.95833333333332,1214611.1666666667,54.10833333333334,131534.5,9.775
302,Mississippi,2012,28.0,2254011.25,1330565.9166666667,59.03333333333333,1213118.8333333333,53.83333333333334,117447.08333333333,8.825
303,Mississippi,2013,28.0,2264122.5833333335,1273606.4166666667,56.275000000000006,1165487.5,51.475,108118.91666666667,8.491666666666667
304,Mississippi,2014,28.0,2272488.75,1243839.8333333333,54.725000000000016,1149332.5,50.574999999999996,94507.33333333333,7.591666666666668
305,Mississippi,2015,28.0,2278953.3333333335,1259919.5833333333,55.28333333333334,1178250.4166666667,51.708333333333336,81669.16666666667,6.483333333333333
306,Mississippi,2016,28.0,2285176.4166666665,1272080.8333333333,55.66666666666668,1196124.5,52.35833333333334,75956.33333333333,5.966666666666666
307,Mississippi,2017,28.0,2289991.4166666665,1273869.0833333333,55.61666666666667,1207335.6666666667,52.716666666666676,66533.41666666667,5.216666666666667
308,Mississippi,2018,28.0,2286735.0,1269926.9166666667,55.53333333333333,1206922.1666666667,52.775000000000006,63004.75,4.941666666666666
309,Mississippi,2019,28.0,2287341.5,1280407.0833333333,55.98333333333335,1209555.6666666667,52.88333333333333,70851.41666666667,5.516666666666668
310,Mississippi,2020,28.0,2286636.5833333335,1259178.8333333333,55.083333333333336,1157468.75,50.616666666666674,101710.08333333333,8.116666666666667
311,Mississippi,2021,28.0,2286271.0,1279985.0,56.0,1197807.0,52.4,82178.0,6.4
312,Missouri,2010,29.0,4629450.25,3042979.75,65.72500000000001,2754011.5833333335,59.49166666666667,288968.1666666667,9.508333333333335
313,Missouri,2011,29.0,4648959.0,3032563.1666666665,65.23333333333333,2770296.75,59.583333333333336,262266.4166666667,8.641666666666667
314,Missouri,2012,29.0,4670470.75,3005066.9166666665,64.33333333333331,2789233.0,59.70833333333332,215833.91666666666,7.191666666666667
315,Missouri,2013,29.0,4690655.583333333,3012429.0833333335,64.21666666666668,2808030.3333333335,59.85833333333332,204398.75,6.774999999999999
316,Missouri,2014,29.0,4713011.0,3035420.0,64.40833333333333,2848543.4166666665,60.416666666666664,186876.58333333334,6.1499999999999995
317,Missouri,2015,29.0,4735157.5,3057900.9166666665,64.575,2901888.9166666665,61.291666666666664,156012.0,5.108333333333333
318,Missouri,2016,29.0,4755611.666666667,3072730.5833333335,64.61666666666666,2933058.0833333335,61.675000000000004,139672.5,4.55
319,Missouri,2017,29.0,4777053.25,3057283.75,64.0,2942114.5,61.599999999999994,115169.25,3.766666666666667
320,Missouri,2018,29.0,4793609.166666667,3051202.75,63.650000000000006,2952877.8333333335,61.591666666666676,98324.91666666667,3.2166666666666672
321,Missouri,2019,29.0,4814503.333333333,3078588.1666666665,63.94166666666667,2977976.9166666665,61.85833333333333,100611.25,3.275
322,Missouri,2020,29.0,4835083.916666667,3051351.1666666665,63.116666666666674,2866042.4166666665,59.28333333333333,185308.75,6.116666666666667
323,Missouri,2021,29.0,4845259.0,3044856.0,62.8,2914034.0,60.1,130822.0,4.3
324,Montana,2010,30.0,777255.1666666666,500857.3333333333,64.45,464850.8333333333,59.824999999999996,36006.5,7.183333333333333
325,Montana,2011,30.0,784510.75,501026.9166666667,63.85833333333333,467780.6666666667,59.61666666666667,33246.25,6.625
326,Montana,2012,30.0,791191.75,506625.4166666667,64.03333333333335,477218.0833333333,60.31666666666666,29407.333333333332,5.8
327,Montana,2013,30.0,799349.6666666666,511164.0,63.94999999999999,483868.8333333333,60.51666666666667,27295.166666666668,5.341666666666666
328,Montana,2014,30.0,806980.9166666666,512844.5833333333,63.550000000000004,488949.1666666667,60.600000000000016,23895.416666666668,4.666666666666667
329,Montana,2015,30.0,814805.4166666666,517781.6666666667,63.55833333333334,495626.3333333333,60.82499999999999,22155.333333333332,4.291666666666665
330,Montana,2016,30.0,824041.8333333334,521800.6666666667,63.324999999999996,499299.4166666667,60.599999999999994,22501.25,4.325
331,Montana,2017,30.0,834305.0833333334,525393.25,62.975,503862.8333333333,60.39166666666667,21530.416666666668,4.108333333333334
332,Montana,2018,30.0,842893.3333333334,529725.0833333334,62.84166666666666,509738.9166666667,60.46666666666667,19986.166666666668,3.775000000000001
333,Montana,2019,30.0,851622.3333333334,537215.0,63.08333333333332,517875.1666666667,60.800000000000004,19339.833333333332,3.6083333333333343
334,Montana,2020,30.0,861660.0,540051.8333333334,62.675000000000004,508261.25,58.99166666666667,31790.583333333332,5.900000000000001
335,Montana,2021,30.0,867082.0,532819.0,61.4,511663.0,59.0,21156.0,4.0
336,Nebraska,2010,31.0,1386390.0833333333,992015.1666666666,71.55833333333331,945262.3333333334,68.18333333333334,46752.833333333336,4.7
337,Nebraska,2011,31.0,1399913.9166666667,1003443.6666666666,71.66666666666666,959233.1666666666,68.51666666666667,44210.5,4.3999999999999995
338,Nebraska,2012,31.0,1410901.1666666667,1012943.5,71.80833333333332,973500.3333333334,69.00833333333335,39443.166666666664,3.8833333333333324
339,Nebraska,2013,31.0,1420827.9166666667,1015185.0,71.45,977855.8333333334,68.825,37329.166666666664,3.6749999999999994
340,Nebraska,2014,31.0,1431323.1666666667,1012567.5833333334,70.73333333333333,979639.4166666666,68.44999999999999,32928.166666666664,3.25
341,Nebraska,2015,31.0,1440994.25,1011802.0,70.225,981459.75,68.10833333333335,30342.25,2.983333333333333
342,Nebraska,2016,31.0,1452381.25,1016063.6666666666,69.94166666666666,984889.3333333334,67.8,31174.333333333332,3.066666666666667
343,Nebraska,2017,31.0,1462197.1666666667,1016538.75,69.525,986675.75,67.48333333333333,29863.0,2.933333333333333
344,Nebraska,2018,31.0,1470781.3333333333,1026968.1666666666,69.8,997574.75,67.83333333333333,29393.416666666668,2.858333333333333
345,Nebraska,2019,31.0,1479047.5833333333,1040467.9166666666,70.35000000000001,1009490.0,68.24166666666666,30977.916666666668,2.9749999999999996
346,Nebraska,2020,31.0,1486714.5833333333,1035290.5833333334,69.64166666666667,991304.4166666666,66.68333333333332,43986.166666666664,4.249999999999999
347,Nebraska,2021,31.0,1490395.0,1024694.0,68.8,992077.0,66.6,32617.0,3.2
348,Nevada,2010,32.0,2061292.5833333333,1358413.0833333333,65.89166666666668,1171975.0,56.866666666666674,186438.08333333334,13.733333333333334
349,Nevada,2011,32.0,2092674.0833333333,1360623.9166666667,65.00833333333333,1179541.1666666667,56.37500000000001,181082.75,13.316666666666668
350,Nevada,2012,32.0,2122954.0,1366619.8333333333,64.375,1207821.9166666667,56.89166666666667,158797.91666666666,11.608333333333334
351,Nevada,2013,32.0,2154637.3333333335,1370939.9166666667,63.63333333333335,1234348.5,57.29166666666666,136591.41666666666,9.966666666666665
352,Nevada,2014,32.0,2192082.5,1380091.75,62.958333333333314,1267421.4166666667,57.82500000000001,112670.33333333333,8.158333333333333
353,Nevada,2015,32.0,2235028.1666666665,1396826.1666666667,62.491666666666674,1301280.5833333333,58.216666666666676,95545.58333333333,6.8500000000000005
354,Nevada,2016,32.0,2279403.8333333335,1414405.6666666667,62.05833333333333,1332376.3333333333,58.449999999999996,82029.33333333333,5.8083333333333345
355,Nevada,2017,32.0,2326795.8333333335,1453012.5833333333,62.45000000000002,1380088.6666666667,59.30000000000001,72923.91666666667,5.016666666666666
356,Nevada,2018,32.0,2378605.0,1505647.5833333333,63.291666666666664,1439539.9166666667,60.51666666666666,66107.66666666667,4.408333333333332
357,Nevada,2019,32.0,2432622.3333333335,1566433.6666666667,64.39166666666667,1505357.5,61.88333333333333,61076.166666666664,3.9
358,Nevada,2020,32.0,2480787.1666666665,1530406.75,61.69166666666667,1333813.0833333333,53.76666666666668,196593.66666666666,13.016666666666666
359,Nevada,2021,32.0,2505533.0,1530200.0,61.1,1405531.0,56.1,124669.0,8.1
360,New Hampshire,2010,33.0,1055690.9166666667,739304.8333333334,70.05,694287.3333333334,65.75,45017.5,6.083333333333333
361,New Hampshire,2011,33.0,1060141.0833333333,736689.6666666666,69.49166666666666,696488.5,65.7,40201.166666666664,5.449999999999999
362,New Hampshire,2012,33.0,1068653.6666666667,740956.25,69.32499999999999,700584.1666666666,65.56666666666668,40372.083333333336,5.466666666666668
363,New Hampshire,2013,33.0,1075450.6666666667,743243.0,69.1,704317.5833333334,65.49166666666666,38925.416666666664,5.250000000000001
364,New Hampshire,2014,33.0,1083434.4166666667,743873.0,68.66666666666667,711797.0,65.675,32076.0,4.325
365,New Hampshire,2015,33.0,1089562.0,746322.8333333334,68.49999999999999,720896.5,66.15833333333335,25426.333333333332,3.391666666666666
366,New Hampshire,2016,33.0,1097720.1666666667,752466.4166666666,68.55,730872.3333333334,66.58333333333333,21594.083333333332,2.883333333333333
367,New Hampshire,2017,33.0,1106476.4166666667,755046.25,68.24166666666669,733858.9166666666,66.32499999999999,21187.333333333332,2.8250000000000006
368,New Hampshire,2018,33.0,1113848.9166666667,764470.25,68.64166666666668,744230.1666666666,66.825,20240.083333333332,2.650000000000001
369,New Hampshire,2019,33.0,1122120.9166666667,773310.25,68.91666666666667,753250.25,67.12500000000001,20060.0,2.6000000000000005
370,New Hampshire,2020,33.0,1130098.5833333333,761933.6666666666,67.425,711027.0,62.916666666666664,50906.666666666664,6.708333333333333
371,New Hampshire,2021,33.0,1133752.0,762943.0,67.3,735791.0,64.9,27152.0,3.6
372,New Jersey,2010,34.0,6860978.916666667,4559402.416666667,66.45833333333333,4118771.4166666665,60.025000000000006,440631.0,9.658333333333333
373,New Jersey,2011,34.0,6916237.083333333,4561838.916666667,65.95833333333333,4134731.8333333335,59.76666666666666,427107.0833333333,9.374999999999998
374,New Jersey,2012,34.0,6947898.0,4577199.833333333,65.89166666666665,4147707.6666666665,59.70000000000001,429492.1666666667,9.383333333333335
375,New Jersey,2013,34.0,6973699.916666667,4528301.0,64.925,4148010.9166666665,59.48333333333332,380290.0833333333,8.374999999999998
376,New Jersey,2014,34.0,6994769.75,4493705.833333333,64.24166666666666,4191225.9166666665,59.90000000000001,302479.9166666667,6.733333333333334
377,New Jersey,2015,34.0,7012396.666666667,4494823.083333333,64.09166666666665,4238646.416666667,60.449999999999996,256176.66666666666,5.7
378,New Jersey,2016,34.0,7030112.5,4493227.0,63.91666666666666,4271301.25,60.75833333333335,221925.75,4.941666666666666
379,New Jersey,2017,34.0,7052098.25,4476067.666666667,63.46666666666667,4273858.416666667,60.61666666666667,202209.25,4.508333333333334
380,New Jersey,2018,34.0,7064412.666666667,4455438.25,63.058333333333344,4277961.333333333,60.55833333333334,177476.91666666666,3.9916666666666667
381,New Jersey,2019,34.0,7074056.666666667,4522070.166666667,63.916666666666664,4367640.916666667,61.74166666666667,154429.25,3.4250000000000003
382,New Jersey,2020,34.0,7077198.5,4494575.25,63.51666666666666,4053299.9166666665,57.275000000000006,441275.3333333333,9.841666666666667
383,New Jersey,2021,34.0,7073517.0,4407335.0,62.3,4059733.0,57.4,347602.0,7.9
384,New Mexico,2010,35.0,1560087.3333333333,928855.75,59.55833333333333,856664.1666666666,54.92499999999999,72191.58333333333,7.774999999999999
385,New Mexico,2011,35.0,1583448.0833333333,925002.8333333334,58.42499999999999,858135.0,54.19166666666667,66867.83333333333,7.216666666666668
386,New Mexico,2012,35.0,1593230.6666666667,928736.0833333334,58.29166666666666,863944.0833333334,54.23333333333333,64792.0,6.966666666666666
387,New Mexico,2013,35.0,1600998.25,929669.5,58.05833333333333,865527.5833333334,54.07500000000001,64141.916666666664,6.908333333333332
388,New Mexico,2014,35.0,1605079.4166666667,932024.0833333334,58.08333333333334,870554.25,54.24166666666667,61469.833333333336,6.591666666666669
389,New Mexico,2015,35.0,1610773.9166666667,938332.6666666666,58.25833333333335,876411.1666666666,54.408333333333324,61921.5,6.600000000000001
390,New Mexico,2016,35.0,1617770.3333333333,944334.8333333334,58.383333333333326,880426.3333333334,54.433333333333316,63908.5,6.75
391,New Mexico,2017,35.0,1624138.5833333333,946279.5,58.275000000000006,888816.75,54.71666666666666,57462.75,6.075
392,New Mexico,2018,35.0,1631213.25,947656.25,58.1,900728.75,55.21666666666666,46927.5,4.941666666666666
393,New Mexico,2019,35.0,1641763.6666666667,960185.6666666666,58.48333333333334,911952.3333333334,55.55000000000001,48233.333333333336,5.0249999999999995
394,New Mexico,2020,35.0,1653287.8333333333,943352.1666666666,57.050000000000004,863684.6666666666,52.23333333333334,79667.5,8.466666666666665
395,New Mexico,2021,35.0,1659311.0,958761.0,57.8,875618.0,52.8,83143.0,8.7
396,New York,2010,36.0,15382859.916666666,9630596.5,62.6,8791761.416666666,57.158333333333324,838835.0833333334,8.716666666666667
397,New York,2011,36.0,15474263.5,9536217.75,61.63333333333333,8739638.416666666,56.474999999999994,796579.3333333334,8.358333333333333
398,New York,2012,36.0,15564710.666666666,9603853.333333334,61.69999999999999,8775712.75,56.38333333333333,828140.5833333334,8.625
399,New York,2013,36.0,15639250.083333334,9634652.833333334,61.61666666666667,8883123.583333334,56.79166666666666,751529.25,7.791666666666665
400,New York,2014,36.0,15690912.0,9524310.25,60.725000000000016,8926217.25,56.875,598093.0,6.291666666666667
401,New York,2015,36.0,15718034.5,9536781.5,60.67500000000001,9037180.083333334,57.50000000000001,499601.4166666667,5.2333333333333325
402,New York,2016,36.0,15729054.0,9528079.416666666,60.583333333333336,9063224.833333334,57.61666666666667,464854.5833333333,4.874999999999999
403,New York,2017,36.0,15721288.583333334,9549173.5,60.725,9105641.25,57.92499999999999,443532.25,4.650000000000001
404,New York,2018,36.0,15700457.583333334,9509711.416666666,60.56666666666667,9119712.166666666,58.08333333333334,389999.25,4.091666666666666
405,New York,2019,36.0,15659355.833333334,9508743.666666666,60.71666666666666,9145511.166666666,58.41666666666668,363232.5,3.816666666666667
406,New York,2020,36.0,15580746.25,9288973.583333334,59.60833333333332,8359111.0,53.650000000000006,929862.5833333334,10.083333333333334
407,New York,2021,36.0,15525350.0,9284186.0,59.8,8467487.0,54.5,816699.0,8.8
408,New York city,2010,51000.0,6581356.583333333,3981016.75,60.5,3599353.0833333335,54.70833333333334,381663.6666666667,9.583333333333334
409,New York city,2011,51000.0,6625844.083333333,3974242.5,59.974999999999994,3611133.4166666665,54.49166666666665,363109.0833333333,9.133333333333335
410,New York city,2012,51000.0,6690350.833333333,4021610.5833333335,60.116666666666674,3642380.3333333335,54.45000000000001,379230.25,9.441666666666668
411,New York city,2013,51000.0,6736449.75,4066654.25,60.349999999999994,3708909.5833333335,55.04999999999999,357744.6666666667,8.808333333333334
412,New York city,2014,51000.0,6772801.333333333,4090772.0,60.399999999999984,3801590.3333333335,56.14166666666667,289181.6666666667,7.066666666666666
413,New York city,2015,51000.0,6798522.083333333,4089154.9166666665,60.14166666666666,3861078.75,56.791666666666664,228076.16666666666,5.566666666666667
414,New York city,2016,51000.0,6809653.5,4088369.5833333335,60.05833333333333,3877876.8333333335,56.949999999999996,210492.75,5.15
415,New York city,2017,51000.0,6796059.583333333,4116740.25,60.56666666666666,3930416.9166666665,57.833333333333336,186323.33333333334,4.5249999999999995
416,New York city,2018,51000.0,6771529.5,4075572.6666666665,60.208333333333336,3907445.0,57.70833333333334,168127.66666666666,4.116666666666667
417,New York city,2019,51000.0,6735692.75,4071295.75,60.425000000000004,3914019.8333333335,58.11666666666667,157275.91666666666,3.858333333333334
418,New York city,2020,51000.0,6674200.416666667,3908635.6666666665,58.55833333333334,3427249.8333333335,51.34166666666667,481385.8333333333,12.458333333333334
419,New York city,2021,51000.0,6633202.0,3867286.0,58.3,3378387.0,50.9,488899.0,12.6
420,North Carolina,2010,37.0,7295064.833333333,4632281.916666667,63.49999999999999,4135929.75,56.691666666666656,496352.1666666667,10.716666666666669
421,North Carolina,2011,37.0,7416868.416666667,4657680.5,62.816666666666656,4180980.8333333335,56.39166666666667,476699.6666666667,10.233333333333333
